climb_id,technical_grade,eastings,northings
240960,6a,219603.45133608216,112638.649206609
26005,5c,219603.45133608216,112638.649206609
26006,5c,219603.45133608216,112638.649206609
266908,5c,219603.45133608216,112638.649206609
37933,6a,219603.45133608216,112638.649206609
385485,5c,219603.45133608216,112638.649206609
99843,5c,219603.45133608216,112638.649206609
237425,6a,220003.24370111647,109953.18265481494
36843,5c,220003.24370111647,109953.18265481494
117683,5c,220148.9039490176,108055.77767443631
126710,6b,220148.9039490176,108055.77767443631
237614,5a,220148.9039490176,108055.77767443631
238655,6a,220148.9039490176,108055.77767443631
238657,5b,220148.9039490176,108055.77767443631
238661,5b,220148.9039490176,108055.77767443631
238662,5b,220148.9039490176,108055.77767443631
238663,5c,220148.9039490176,108055.77767443631
39320,6a,220121.9625209948,107277.50625085877
106976,5b,220024.61016842103,106501.67320395427
106980,5b,220024.61016842103,106501.67320395427
106981,5b,220024.61016842103,106501.67320395427
106983,5b,220024.61016842103,106501.67320395427
106984,5a,220024.61016842103,106501.67320395427
106985,5b,220024.61016842103,106501.67320395427
106988,5b,220024.61016842103,106501.67320395427
2392,5b,220024.61016842103,106501.67320395427
2396,5c,220024.61016842103,106501.67320395427
290904,5b,220024.61016842103,106501.67320395427
291204,5b,220024.61016842103,106501.67320395427
294733,5b,220024.61016842103,106501.67320395427
39329,5c,220024.61016842103,106501.67320395427
60397,6a,220024.61016842103,106501.67320395427
238669,5c,219986.1159114905,105389.85944446237
39378,5c,219986.1159114905,105389.85944446237
8680,5b,220041.15448155615,104942.69650406999
8681,5b,220041.15448155615,104942.69650406999
82401,6a,299389.99107719405,196917.2423514417
307319,6a,278380.7357153415,85784.58289878012
307325,6a,278380.7357153415,85784.58289878012
307330,6a,278380.7357153415,85784.58289878012
78322,5c,307034.0079392921,191208.11173020955
78696,6a,307034.0079392921,191208.11173020955
107162,5b,312775.80725544295,182762.38850722602
116109,5c,312775.80725544295,182762.38850722602
214489,5c,312775.80725544295,182762.38850722602
33389,5c,353933.9684830294,147074.85753605718
33390,5c,353933.9684830294,147074.85753605718
33394,5c,353933.9684830294,147074.85753605718
33395,5c,353933.9684830294,147074.85753605718
35857,5c,357571.01666817645,147710.72756339022
35862,5c,357571.01666817645,147710.72756339022
35863,5c,357571.01666817645,147710.72756339022
33935,6a,347695.02742046915,158479.40993911016
291661,6a,358809.13123839506,145365.05290052266
35868,6b,358809.13123839506,145365.05290052266
260367,6b,360205.461022652,145242.7951466675
48116,6b,360202.8684107345,144909.16590255726
48127,5c,360202.8684107345,144909.16590255726
48132,6b,360202.8684107345,144909.16590255726
48140,5c,360202.8684107345,144909.16590255726
333677,5c,361043.79608681396,145236.34878976393
326133,5c,357188.62342582084,160392.865966534
34004,5c,338609.660617256,156356.08636464417
34005,5c,338609.660617256,156356.08636464417
34009,5c,338609.660617256,156356.08636464417
266141,6a,364763.2990069544,147656.13967085507
31502,6a,350580.5944912169,168571.90874809376
31503,6a,350580.5944912169,168571.90874809376
31216,6a,369303.4664314237,147849.30056268407
31230,6a,369303.4664314237,147849.30056268407
247022,6a,329368.7918079574,158700.10523738991
252547,6a,329368.7918079574,158700.10523738991
38267,6a,329368.7918079574,158700.10523738991
253777,6a,328743.2157527859,158820.0292461606
253785,6a,328743.2157527859,158820.0292461606
35165,6a,373428.36478771444,148827.11598263067
32045,5b,328049.55697749933,159052.22094699653
32050,6a,328049.55697749933,159052.22094699653
32056,5c,328049.55697749933,159052.22094699653
32058,6a,328049.55697749933,159052.22094699653
235960,6a,332392.7843926753,166000.3357513746
292112,6a,332392.7843926753,166000.3357513746
292127,6a,332392.7843926753,166000.3357513746
292130,5c,332392.7843926753,166000.3357513746
292190,5c,332392.7843926753,166000.3357513746
292196,6a,332392.7843926753,166000.3357513746
292197,6a,332392.7843926753,166000.3357513746
153534,5b,356531.84466438106,173188.87566097995
29925,5c,356531.84466438106,173188.87566097995
29930,5c,356531.84466438106,173188.87566097995
30364,5c,356531.84466438106,173188.87566097995
30366,5b,356531.84466438106,173188.87566097995
30368,5c,356531.84466438106,173188.87566097995
30402,5b,356531.84466438106,173188.87566097995
30405,5c,356531.84466438106,173188.87566097995
30409,5b,356531.84466438106,173188.87566097995
30410,6a,356531.84466438106,173188.87566097995
30411,5b,356531.84466438106,173188.87566097995
30722,6b,356531.84466438106,173188.87566097995
30727,6a,356531.84466438106,173188.87566097995
30728,5c,356531.84466438106,173188.87566097995
30733,5b,356531.84466438106,173188.87566097995
30736,5c,356531.84466438106,173188.87566097995
30737,5c,356531.84466438106,173188.87566097995
30741,5b,356531.84466438106,173188.87566097995
30742,5c,356531.84466438106,173188.87566097995
30745,5c,356531.84466438106,173188.87566097995
30746,5c,356531.84466438106,173188.87566097995
31010,6b,356531.84466438106,173188.87566097995
31012,5c,356531.84466438106,173188.87566097995
31013,5c,356531.84466438106,173188.87566097995
449016,6a,356531.84466438106,173188.87566097995
449017,5c,356531.84466438106,173188.87566097995
449018,5c,356531.84466438106,173188.87566097995
502339,5b,356531.84466438106,173188.87566097995
502340,6a,356531.84466438106,173188.87566097995
502343,6a,356531.84466438106,173188.87566097995
502344,5b,356531.84466438106,173188.87566097995
502347,6a,356531.84466438106,173188.87566097995
502352,5b,356531.84466438106,173188.87566097995
502354,6a,356531.84466438106,173188.87566097995
502355,5b,356531.84466438106,173188.87566097995
502356,5b,356531.84466438106,173188.87566097995
502360,5b,356531.84466438106,173188.87566097995
502362,5b,356531.84466438106,173188.87566097995
502368,5c,356531.84466438106,173188.87566097995
502371,5b,356531.84466438106,173188.87566097995
502372,6a,356531.84466438106,173188.87566097995
57384,5c,356531.84466438106,173188.87566097995
57385,5c,356531.84466438106,173188.87566097995
66753,5c,356531.84466438106,173188.87566097995
66762,6a,356531.84466438106,173188.87566097995
66765,6a,356531.84466438106,173188.87566097995
66768,5c,356531.84466438106,173188.87566097995
44510,5c,340893.6017434068,172901.89955557213
44512,6a,340893.6017434068,172901.89955557213
44513,5c,340893.6017434068,172901.89955557213
31301,6a,356331.0580786746,174080.3794800116
31393,5c,356331.0580786746,174080.3794800116
31396,5c,356331.0580786746,174080.3794800116
31397,5c,356331.0580786746,174080.3794800116
31400,5c,356331.0580786746,174080.3794800116
31406,5c,356331.0580786746,174080.3794800116
31416,6a,356331.0580786746,174080.3794800116
31420,5b,356331.0580786746,174080.3794800116
31423,6a,356331.0580786746,174080.3794800116
31424,5b,356331.0580786746,174080.3794800116
31581,5c,356331.0580786746,174080.3794800116
31582,5c,356331.0580786746,174080.3794800116
31583,5b,356331.0580786746,174080.3794800116
31584,5c,356331.0580786746,174080.3794800116
31588,5b,356331.0580786746,174080.3794800116
31589,5c,356331.0580786746,174080.3794800116
31592,5c,356331.0580786746,174080.3794800116
31603,5b,356331.0580786746,174080.3794800116
31605,6c,356331.0580786746,174080.3794800116
31610,5c,356331.0580786746,174080.3794800116
31617,5b,356331.0580786746,174080.3794800116
31619,6a,356331.0580786746,174080.3794800116
31621,6a,356331.0580786746,174080.3794800116
31624,5c,356331.0580786746,174080.3794800116
31625,5c,356331.0580786746,174080.3794800116
31631,6a,356331.0580786746,174080.3794800116
32288,5b,356331.0580786746,174080.3794800116
44631,5b,356331.0580786746,174080.3794800116
44657,5c,356331.0580786746,174080.3794800116
44666,6a,356331.0580786746,174080.3794800116
502273,6a,356331.0580786746,174080.3794800116
502274,6a,356331.0580786746,174080.3794800116
502278,6a,356331.0580786746,174080.3794800116
502282,5c,356331.0580786746,174080.3794800116
502286,5c,356331.0580786746,174080.3794800116
502293,5c,356331.0580786746,174080.3794800116
502296,5b,356331.0580786746,174080.3794800116
502297,5c,356331.0580786746,174080.3794800116
502303,5c,356331.0580786746,174080.3794800116
502304,6a,356331.0580786746,174080.3794800116
502305,6a,356331.0580786746,174080.3794800116
502310,6a,356331.0580786746,174080.3794800116
98457,5c,356331.0580786746,174080.3794800116
453559,6a,345708.35959311423,174739.00734211918
127894,5c,356126.49879868556,174527.03477713827
31880,6a,356126.49879868556,174527.03477713827
31889,6a,356126.49879868556,174527.03477713827
31890,5c,356126.49879868556,174527.03477713827
31893,5b,356126.49879868556,174527.03477713827
31895,5c,356126.49879868556,174527.03477713827
31898,6c,356126.49879868556,174527.03477713827
31901,5c,356126.49879868556,174527.03477713827
31907,5c,356126.49879868556,174527.03477713827
31908,5c,356126.49879868556,174527.03477713827
31909,5c,356126.49879868556,174527.03477713827
31910,5c,356126.49879868556,174527.03477713827
32076,5c,356126.49879868556,174527.03477713827
32121,5c,356126.49879868556,174527.03477713827
32134,5c,356126.49879868556,174527.03477713827
32137,6a,356126.49879868556,174527.03477713827
32142,6b,356126.49879868556,174527.03477713827
32146,5c,356126.49879868556,174527.03477713827
32150,6a,356126.49879868556,174527.03477713827
32160,6a,356126.49879868556,174527.03477713827
32170,5c,356126.49879868556,174527.03477713827
32173,5c,356126.49879868556,174527.03477713827
32351,6b,356126.49879868556,174527.03477713827
32353,6b,356126.49879868556,174527.03477713827
32379,5c,356126.49879868556,174527.03477713827
32380,5c,356126.49879868556,174527.03477713827
32394,6a,356126.49879868556,174527.03477713827
32395,6a,356126.49879868556,174527.03477713827
32399,5c,356126.49879868556,174527.03477713827
32409,5c,356126.49879868556,174527.03477713827
32438,5c,356126.49879868556,174527.03477713827
32442,6a,356126.49879868556,174527.03477713827
32443,5c,356126.49879868556,174527.03477713827
32450,6a,356126.49879868556,174527.03477713827
32453,5c,356126.49879868556,174527.03477713827
32454,5b,356126.49879868556,174527.03477713827
32464,5c,356126.49879868556,174527.03477713827
32500,5b,356126.49879868556,174527.03477713827
32503,5b,356126.49879868556,174527.03477713827
32540,6c,356126.49879868556,174527.03477713827
32551,5b,356126.49879868556,174527.03477713827
32559,5b,356126.49879868556,174527.03477713827
40199,5c,356126.49879868556,174527.03477713827
44528,5b,356126.49879868556,174527.03477713827
44529,5b,356126.49879868556,174527.03477713827
44531,5c,356126.49879868556,174527.03477713827
44544,6a,356126.49879868556,174527.03477713827
44549,5b,356126.49879868556,174527.03477713827
44550,5c,356126.49879868556,174527.03477713827
44551,5c,356126.49879868556,174527.03477713827
44554,5c,356126.49879868556,174527.03477713827
44564,5b,356126.49879868556,174527.03477713827
44571,5c,356126.49879868556,174527.03477713827
45179,5b,356126.49879868556,174527.03477713827
478114,5b,356126.49879868556,174527.03477713827
502215,6a,356126.49879868556,174527.03477713827
502229,6a,356126.49879868556,174527.03477713827
502231,6b,356126.49879868556,174527.03477713827
502234,5b,356126.49879868556,174527.03477713827
502249,5b,356126.49879868556,174527.03477713827
502260,5b,356126.49879868556,174527.03477713827
502266,5c,356126.49879868556,174527.03477713827
502269,5b,356126.49879868556,174527.03477713827
235330,5b,375731.6236910593,148704.43699282443
32697,5b,375731.6236910593,148704.43699282443
452909,5b,361833.31077004375,175926.76951089466
30555,6b,356017.48390429316,177975.89523986093
30557,5c,356017.48390429316,177975.89523986093
30558,6a,356017.48390429316,177975.89523986093
30590,6a,356017.48390429316,177975.89523986093
30594,5c,356017.48390429316,177975.89523986093
30595,5c,356017.48390429316,177975.89523986093
30603,6a,356017.48390429316,177975.89523986093
30628,5c,356017.48390429316,177975.89523986093
320304,6a,356017.48390429316,177975.89523986093
320414,6a,362810.40785744204,176586.8349422305
326574,6a,362810.40785744204,176586.8349422305
329068,6a,362810.40785744204,176586.8349422305
346241,5c,362810.40785744204,176586.8349422305
367027,6a,362810.40785744204,176586.8349422305
411037,5c,362810.40785744204,176586.8349422305
449994,5c,362810.40785744204,176586.8349422305
348999,6a,364486.95618806995,178020.6820990616
349000,6b,364486.95618806995,178020.6820990616
454767,5b,364419.88579655875,178354.81609156035
454768,5c,364419.88579655875,178354.81609156035
348520,6b,365534.9815675783,179014.4306261352
240051,5b,160579.82584712963,43067.61124701382
44462,5c,143223.2338111202,38754.258364905836
370450,5c,143069.7730774974,38538.85245717934
107646,5c,142614.70371609885,38003.81084953557
69719,6a,141627.52074722497,36826.15291221562
817,6a,141627.52074722497,36826.15291221562
822,6a,141627.52074722497,36826.15291221562
824,5c,141627.52074722497,36826.15291221562
826,6a,141627.52074722497,36826.15291221562
828,5c,141627.52074722497,36826.15291221562
838,5c,141627.52074722497,36826.15291221562
841,5b,141627.52074722497,36826.15291221562
847,6b,141627.52074722497,36826.15291221562
851,6a,141627.52074722497,36826.15291221562
869,6b,141627.52074722497,36826.15291221562
894,6a,141479.3506934651,36721.940731865296
896,6a,141479.3506934651,36721.940731865296
93096,5c,141331.17479675685,36617.73249168103
94902,6a,141023.98040140804,36187.02564710961
426002,5c,140590.20767371752,36096.750395438576
1631,5b,169858.48566636813,51121.22593547689
1632,5b,169858.48566636813,51121.22593547689
1639,5b,169858.48566636813,51121.22593547689
1643,5c,169858.48566636813,51121.22593547689
1647,5c,169858.48566636813,51121.22593547689
240630,5c,169858.48566636813,51121.22593547689
240634,6a,169858.48566636813,51121.22593547689
240637,5b,169858.48566636813,51121.22593547689
240644,6a,169858.48566636813,51121.22593547689
240652,5b,169858.48566636813,51121.22593547689
240653,6a,169858.48566636813,51121.22593547689
240681,5c,169858.48566636813,51121.22593547689
314168,5c,169858.48566636813,51121.22593547689
133045,5c,136421.7057072338,34296.10246546636
39999,6a,136421.7057072338,34296.10246546636
40000,5c,136421.7057072338,34296.10246546636
421877,5c,136174.39149357314,33639.822597568855
122743,5c,135536.71845459123,32334.38708138917
240615,5c,173745.11931944377,53626.41811402785
273814,6a,173745.11931944377,53626.41811402785
275368,5c,173745.11931944377,53626.41811402785
275369,5c,173745.11931944377,53626.41811402785
82510,6a,158790.7759868931,27220.59233270203
163759,5b,159613.76483161855,26403.76178996
41822,6a,160195.8799188876,26600.322614386023
41825,5c,160195.8799188876,26600.322614386023
41827,6a,160195.8799188876,26600.322614386023
41829,5c,160195.8799188876,26600.322614386023
41832,5c,160195.8799188876,26600.322614386023
333534,5c,135706.56773441995,28537.594176512255
333535,6a,135706.56773441995,28537.594176512255
239845,5c,175683.95568223918,59000.645276767784
160168,5b,134738.06536619534,26357.22715138139
247004,6b,134738.06536619534,26357.22715138139
247610,6b,134738.06536619534,26357.22715138139
247612,6b,134738.06536619534,26357.22715138139
247614,5c,134738.06536619534,26357.22715138139
34292,6a,134738.06536619534,26357.22715138139
378015,5c,134738.06536619534,26357.22715138139
382998,6b,134738.06536619534,26357.22715138139
383006,5c,134738.06536619534,26357.22715138139
383009,6a,134738.06536619534,26357.22715138139
383018,5c,134738.06536619534,26357.22715138139
40293,5c,134738.06536619534,26357.22715138139
47876,5b,134738.06536619534,26357.22715138139
47877,5b,134738.06536619534,26357.22715138139
82511,6a,134738.06536619534,26357.22715138139
262687,5b,140292.67759538672,22630.15958110032
3031,5c,140199.4811432431,22189.041695817854
491012,6a,140199.4811432431,22189.041695817854
82497,6a,140199.4811432431,22189.041695817854
160162,5b,134170.94546145073,25048.3679740706
160163,5c,134170.94546145073,25048.3679740706
310701,5b,134170.94546145073,25048.3679740706
322562,6a,134170.94546145073,25048.3679740706
342317,6a,134170.94546145073,25048.3679740706
342323,5c,134170.94546145073,25048.3679740706
342326,6b,134170.94546145073,25048.3679740706
342335,5c,134170.94546145073,25048.3679740706
342342,5b,134170.94546145073,25048.3679740706
342347,6a,134170.94546145073,25048.3679740706
342354,5c,134170.94546145073,25048.3679740706
342357,5c,134170.94546145073,25048.3679740706
342358,5b,134170.94546145073,25048.3679740706
342360,5b,134170.94546145073,25048.3679740706
342406,5b,134170.94546145073,25048.3679740706
342447,5c,134170.94546145073,25048.3679740706
342461,6b,134170.94546145073,25048.3679740706
342463,6c,134170.94546145073,25048.3679740706
342466,5c,134170.94546145073,25048.3679740706
342468,5c,134170.94546145073,25048.3679740706
40362,6a,134170.94546145073,25048.3679740706
418652,5c,139417.52318541624,22338.54108308592
117027,5c,139687.58946603688,21991.133989276423
122897,5c,134704.63835552073,24241.856436165792
122900,5c,134704.63835552073,24241.856436165792
122918,5c,134704.63835552073,24241.856436165792
122927,6a,134704.63835552073,24241.856436165792
122936,5c,134704.63835552073,24241.856436165792
122950,5b,134704.63835552073,24241.856436165792
40368,5c,134704.63835552073,24241.856436165792
336685,5c,134902.74814956443,23897.749431964825
420801,6a,134902.74814956443,23897.749431964825
160198,5c,134484.44561777788,24141.379811073683
160201,5c,134484.44561777788,24141.379811073683
89542,6a,135937.67381264776,23066.525997307574
195784,5c,138382.77132240814,21720.624002088734
494950,6a,138382.77132240814,21720.624002088734
258940,6a,138525.94569444598,21713.615498452724
380291,6a,138525.94569444598,21713.615498452724
40512,5c,138525.94569444598,21713.615498452724
9488,6a,135921.18787166197,22733.081042614314
9490,5c,135921.18787166197,22733.081042614314
9491,5c,135921.18787166197,22733.081042614314
368150,6a,137810.074395679,21748.696451866475
160174,5c,136191.0196460191,22385.488939646937
1552,5c,135910.1976489043,22510.784462801326
1555,6a,135910.1976489043,22510.784462801326
1556,5c,135910.1976489043,22510.784462801326
1571,6b,135910.1976489043,22510.784462801326
1580,5c,135910.1976489043,22510.784462801326
1591,6a,135910.1976489043,22510.784462801326
1603,5c,135910.1976489043,22510.784462801326
1608,5c,135910.1976489043,22510.784462801326
1609,6a,135910.1976489043,22510.784462801326
194732,5c,136113.94994512876,22277.875983267557
194734,5c,136113.94994512876,22277.875983267557
40511,5c,136113.94994512876,22277.875983267557
421824,5c,136180.04184527916,22163.192251826666
421832,6a,136180.04184527916,22163.192251826666
194744,6a,137083.26630074653,21561.576349913143
194754,6a,137083.26630074653,21561.576349913143
186914,5c,136372.8519590961,21707.998268656578
194781,6a,136372.8519590961,21707.998268656578
170108,5b,136510.54753052478,21589.787519598438
1942,5c,136510.54753052478,21589.787519598438
1944,5c,136510.54753052478,21589.787519598438
1983,6a,136510.54753052478,21589.787519598438
1994,6a,136510.54753052478,21589.787519598438
1995,5c,136510.54753052478,21589.787519598438
2030,5c,136510.54753052478,21589.787519598438
480150,5b,166051.35326080263,16316.982006511069
341622,5c,167239.53937414516,13926.465905463832
219852,5c,169509.3265037329,11601.04019012535
267054,5b,170819.1096194355,11990.312084175996
186202,5c,171168.13386513782,11752.675849899795
186203,5c,171168.13386513782,11752.675849899795
461470,5b,171168.13386513782,11752.675849899795
424,5c,171670.0795661886,11731.265949831359
239363,5c,190815.16220050564,77864.69157720177
49030,6b,199126.083116463,59615.25354727608
490762,5b,200215.56999903356,39423.599278759415
490764,5b,200215.56999903356,39423.599278759415
75032,5b,200215.56999903356,39423.599278759415
238789,5b,193057.96879095453,80782.0388973779
238790,6a,193057.96879095453,80782.0388973779
238814,6a,193057.96879095453,80782.0388973779
238816,5c,193057.96879095453,80782.0388973779
238817,5c,193057.96879095453,80782.0388973779
238823,5c,193057.96879095453,80782.0388973779
239174,5c,193057.96879095453,80782.0388973779
239177,5c,193057.96879095453,80782.0388973779
39839,5c,193057.96879095453,80782.0388973779
6298,5c,193057.96879095453,80782.0388973779
81983,5c,193057.96879095453,80782.0388973779
103399,5b,193429.34795542774,81212.76553365606
239359,5c,194040.01979085302,80520.6729166838
225840,5c,195079.8987144835,79923.21165786634
225841,5c,195079.8987144835,79923.21165786634
193860,6a,196596.50487878532,80643.53095504595
238759,5c,196896.82155348788,81077.24234777849
238762,6a,196896.82155348788,81077.24234777849
238776,5c,196896.82155348788,81077.24234777849
238779,5c,196896.82155348788,81077.24234777849
39832,5c,196896.82155348788,81077.24234777849
82512,6a,196896.82155348788,81077.24234777849
103191,6b,205995.44996019383,56797.835037903074
236110,6a,205995.44996019383,56797.835037903074
95172,5c,205995.44996019383,56797.835037903074
221519,6a,206312.42996641083,57676.771351296775
229150,6a,206907.41746002014,56430.453366636066
347112,5c,206907.41746002014,56430.453366636066
144961,6a,206313.15222611002,61573.008902142115
238888,5b,204447.50887176293,85911.23524819902
238891,6a,204447.50887176293,85911.23524819902
107891,5c,212569.81744689506,75484.02647746983
491876,5c,205706.74656473685,89315.5202169873
498000,5c,206134.7748944111,89410.95586225795
195542,5c,253935.78837059566,63822.1801725915
51408,5c,253935.78837059566,63822.1801725915
51415,5c,253935.78837059566,63822.1801725915
51436,6a,253935.78837059566,63822.1801725915
51452,6a,253935.78837059566,63822.1801725915
51465,6a,253935.78837059566,63822.1801725915
51466,5c,253935.78837059566,63822.1801725915
260667,5b,232804.58745153638,53877.95549721067
189450,5c,256306.2881773509,69987.92919744409
456013,6b,256306.2881773509,69987.92919744409
333494,6a,256616.09924245958,73540.03104180281
67728,6a,256616.09924245958,73540.03104180281
58842,6a,237553.33312364397,71646.79590155822
364335,6a,254413.7120439704,75937.30097440205
73573,5b,272887.139942098,36631.166440657835
213925,5c,268559.0501668517,72003.70502388393
450702,6a,268559.0501668517,72003.70502388393
226098,6b,269401.1584761963,71648.93618472593
64276,6a,269401.1584761963,71648.93618472593
100359,5c,292616.6882404573,62669.2012231893
373531,6a,292616.6882404573,62669.2012231893
294534,6a,292763.1900048441,62888.68763678195
309718,5b,292763.1900048441,62888.68763678195
34084,5c,292763.1900048441,62888.68763678195
90749,5b,292763.1900048441,62888.68763678195
383585,5c,292691.5011225661,66338.45585219166
25945,6b,293515.7632567616,64986.886140343384
25969,6a,293515.7632567616,64986.886140343384
25972,6a,293515.7632567616,64986.886140343384
35083,5c,293515.7632567616,64986.886140343384
351896,6a,293515.7632567616,64986.886140343384
95272,5c,293515.7632567616,64986.886140343384
97308,6a,293515.7632567616,64986.886140343384
97516,6b,293515.7632567616,64986.886140343384
97526,6a,293515.7632567616,64986.886140343384
97527,6a,293515.7632567616,64986.886140343384
134287,5c,293520.2617881213,65209.26563763828
134290,5c,293520.2617881213,65209.26563763828
379899,5c,293520.2617881213,65209.26563763828
110399,6a,293730.87589607795,65093.774152257014
121893,5c,293730.87589607795,65093.774152257014
121909,5c,293730.87589607795,65093.774152257014
121911,6a,293730.87589607795,65093.774152257014
339715,6a,293730.87589607795,65093.774152257014
346946,5c,293730.87589607795,65093.774152257014
40732,5c,293730.87589607795,65093.774152257014
473465,5c,293730.87589607795,65093.774152257014
359807,5c,286500.8212020103,78704.95141215346
492183,5c,286500.8212020103,78704.95141215346
376741,5c,294214.15220968676,64416.631494408124
154000,5b,286710.73518554494,78589.16722538896
97326,5c,286710.73518554494,78589.16722538896
97327,5c,286710.73518554494,78589.16722538896
97329,6a,286710.73518554494,78589.16722538896
97330,5c,286710.73518554494,78589.16722538896
244637,5b,273228.87041728804,77451.59275064885
36883,6a,273228.87041728804,77451.59275064885
36884,6a,273228.87041728804,77451.59275064885
122736,6a,225435.54146718094,76376.09226355836
55512,6b,225435.54146718094,76376.09226355836
55517,6a,225435.54146718094,76376.09226355836
236277,6a,224421.76037630514,75742.09455824061
236279,6a,224421.76037630514,75742.09455824061
184514,6a,282403.08762329165,66447.0869414118
137493,6a,272825.6939665409,78351.38608844116
230764,6b,275766.8552506102,76945.8492036139
26080,6a,275766.8552506102,76945.8492036139
36985,6b,275766.8552506102,76945.8492036139
62977,5c,275766.8552506102,76945.8492036139
62984,6a,275766.8552506102,76945.8492036139
62989,5c,275766.8552506102,76945.8492036139
63460,5b,275562.37490135507,77284.45102410554
100307,5c,275080.0626816699,77852.17731121852
43545,5c,274328.07083917246,78982.67444895496
58102,6a,274328.07083917246,78982.67444895496
58105,5b,274328.07083917246,78982.67444895496
58128,5c,274328.07083917246,78982.67444895496
65481,5b,274328.07083917246,78982.67444895496
352299,5c,276728.9445016345,81706.93881663922
112868,6a,291579.5963478572,57128.66003914803
112872,5c,291579.5963478572,57128.66003914803
112885,6a,291579.5963478572,57128.66003914803
112886,6a,291579.5963478572,57128.66003914803
112889,5b,291579.5963478572,57128.66003914803
145059,5c,292193.0399115428,62789.08977085972
147688,5c,293704.74344102124,56751.72678582184
147689,5c,293704.74344102124,56751.72678582184
139746,5c,293968.9117445343,55745.31363970577
139747,5b,293968.9117445343,55745.31363970577
139972,5c,293968.9117445343,55745.31363970577
375721,5b,208448.5456074305,90772.8834369652
13808,5b,367553.5843582838,68568.6471393643
13828,5b,367553.5843582838,68568.6471393643
13831,5c,367553.5843582838,68568.6471393643
13834,6a,367553.5843582838,68568.6471393643
13835,5c,367553.5843582838,68568.6471393643
13836,6a,367553.5843582838,68568.6471393643
13856,6a,367907.39761311014,68455.2688933124
13892,6b,367907.39761311014,68455.2688933124
105354,6a,367629.28838667495,69346.58892651583
105355,5b,367629.28838667495,69346.58892651583
282828,6a,367629.28838667495,69346.58892651583
131954,5c,368548.834744615,69007.38858243631
131956,6a,368548.834744615,69007.38858243631
13916,5c,368548.834744615,69007.38858243631
13919,5c,368548.834744615,69007.38858243631
13920,6a,368548.834744615,69007.38858243631
13921,6a,368548.834744615,69007.38858243631
13923,6a,368548.834744615,69007.38858243631
13926,5c,368548.834744615,69007.38858243631
13954,5c,368548.834744615,69007.38858243631
13958,6a,368548.834744615,69007.38858243631
13993,6a,368977.48157068115,69560.84055783591
13995,6a,368977.48157068115,69560.84055783591
284543,5c,367784.7370633953,71569.66348309926
14601,5b,401158.06730223563,76807.9139222003
14604,5c,401158.06730223563,76807.9139222003
14611,5c,401158.06730223563,76807.9139222003
14613,5c,401158.06730223563,76807.9139222003
14616,5c,401158.06730223563,76807.9139222003
14628,5c,401158.06730223563,76807.9139222003
14630,6a,401158.06730223563,76807.9139222003
14631,6a,401158.06730223563,76807.9139222003
14636,5c,401158.06730223563,76807.9139222003
14646,5c,401158.06730223563,76807.9139222003
14647,5c,401158.06730223563,76807.9139222003
14661,6a,401158.06730223563,76807.9139222003
14665,6a,401158.06730223563,76807.9139222003
14667,5c,401158.06730223563,76807.9139222003
14669,6a,401158.06730223563,76807.9139222003
14671,5c,401158.06730223563,76807.9139222003
14677,5c,401158.06730223563,76807.9139222003
14689,5c,401158.06730223563,76807.9139222003
157998,6a,401158.06730223563,76807.9139222003
161230,5c,401158.06730223563,76807.9139222003
275148,5c,401158.06730223563,76807.9139222003
275150,6a,401158.06730223563,76807.9139222003
343513,5c,401158.06730223563,76807.9139222003
14536,5c,401441.2143631343,76807.97781521248
14538,6a,401441.2143631343,76807.97781521248
14582,6a,401441.2143631343,76807.97781521248
265819,6a,401441.2143631343,76807.97781521248
500709,6a,401441.2143631343,76807.97781521248
14493,6a,401582.78789313737,76808.01548902324
14503,5b,401582.78789313737,76808.01548902324
161868,6a,401582.78789313737,76808.01548902324
31447,5c,401582.78789313737,76808.01548902324
500714,6a,401582.78789313737,76808.01548902324
500719,6a,401582.78789313737,76808.01548902324
457151,5c,561679.9720069863,221650.53415088734
260020,6b,565835.9387157313,221006.9783716217
265886,6b,569053.0205214488,221670.99127481377
113390,6a,571450.9849251177,222086.3795847196
444217,6b,574597.9894667299,222751.62756143726
138824,5c,100080.61893396394,932495.2396748597
138831,5c,100080.61893396394,932495.2396748597
138832,5c,100080.61893396394,932495.2396748597
138836,6a,100080.61893396394,932495.2396748597
138842,5b,100080.61893396394,932495.2396748597
138911,5c,100080.61893396394,932495.2396748597
138923,5c,100080.61893396394,932495.2396748597
138931,5c,100080.61893396394,932495.2396748597
138935,6a,100080.61893396394,932495.2396748597
138936,6a,100080.61893396394,932495.2396748597
186260,5c,100080.61893396394,932495.2396748597
260849,5c,100080.61893396394,932495.2396748597
367630,5c,100080.61893396394,932495.2396748597
496350,5c,100080.61893396394,932495.2396748597
54840,5c,100080.61893396394,932495.2396748597
8653,5c,100080.61893396394,932495.2396748597
139313,5c,102730.6229106682,934754.0695696524
139318,5c,102730.6229106682,934754.0695696524
139350,6a,102730.6229106682,934754.0695696524
263532,5c,104455.42202222749,938871.924114174
263536,5c,104455.42202222749,938871.924114174
139416,5c,113328.97404958971,939334.2785210016
139424,5b,113328.97404958971,939334.2785210016
497794,6a,9076.604740483453,899996.302726296
497803,6a,9076.604740483453,899996.302726296
497808,6a,9076.604740483453,899996.302726296
6634,5c,154914.5099999901,962319.6001281929
