crag_id,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,latitude,longitude,name,num_climbs,region,rock_type,x,y,num_winter_climbs
3657,0.0,0.0,0.0,0.0,0.0,3.666666666666667,0.0,0.0,3.666666666666667,3.666666666666667,0.0,57.078,-3.745,"Braeriach, Coire An Lochain",4,Invernesshire,Granite,294319.30933394737,799906.3029421192,3
3673,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.704,-5.389,Beinn Lair (NE Face),20,Highland,Schist,198172.2947671977,873294.5846822271,7
3878,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,57.214,-6.246,"Window Buttress, Coire na Banachdich.",8,Skye,Gabbro,143735.37185551916,821686.0011924193,3
3927,0.0,0.0,0.0,1.5714285714285714,0.0,1.5714285714285714,0.0,0.0,0.0,3.142857142857143,4.714285714285714,57.141,-5.297,Sgurr an Lochain,4,Highland,Ice,200610.63941133575,810391.0181013413,3
3935,0.0,0.0,6.285714285714286,3.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,56.266,-4.315,Ben Ledi boulders,75,Stirlingshire,Schist,256721.02198278334,710577.5553302437,3
4141,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,1.8333333333333335,0.0,0.0,1.8333333333333335,3.666666666666667,0.0,57.213,-6.235,Sgurr Dearg,30,Skye,Gabbro,144392.10131403207,821533.4335113586,3
8233,2.2,0.0,0.0,2.2,0.0,0.0,2.2,4.4,0.0,0.0,0.0,57.076,-3.502,Coire an Dubh Lochain (Beinn a'Bhuird),37,Aberdeenshire,Granite,309043.2605927398,799333.2167121378,22
8497,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.365,-4.573,Stob Garbh,1,Highland,UNKNOWN,241157.84407599684,722159.7078735655,1
8501,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,57.231,-6.234,Sgurr a'Mhadaidh,40,Skye,Gabbro,144577.0277106994,823531.2167253159,8
8558,0.5641025641025641,0.0,0.8461538461538461,0.5641025641025641,0.5641025641025641,0.5641025641025641,1.4102564102564104,1.6923076923076923,1.9743589743589745,0.28205128205128205,2.5384615384615383,57.588,-5.451,Sail Mhor,13,Highland,Sandstone,193822.6204673495,860576.8361332094,11
8563,0.7096774193548386,0.3548387096774193,1.4193548387096773,0.0,1.064516129032258,1.4193548387096773,1.064516129032258,0.7096774193548386,2.4838709677419355,0.3548387096774193,1.4193548387096773,56.539,-5.05,Ben Starav,10,Bute,Granite,212561.91803903892,742721.2417714676,9
8578,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,8.25,57.075,-5.592,Ladhar Bheinn,8,Highland,UNKNOWN,182383.60336503884,803951.8604632592,6
8663,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,2.2,0.0,56.551,-4.695,Beinn Achaladair,7,Bute,Mica,234435.68108294156,743142.8517161548,6
9089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,56.258,-4.857,Binnein an Fhidhleir,37,Bute,Mica,223125.42051681314,710948.1424441136,4
9402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,57.205,-6.228,Sgurr Sgumain,17,Skye,Gabbro,144759.1512076209,820617.5870314471,1
9678,0.0,0.3859649122807018,1.736842105263158,1.736842105263158,1.1578947368421053,1.736842105263158,0.3859649122807018,1.1578947368421053,0.3859649122807018,1.5438596491228072,0.7719298245614036,56.805,-4.987,Carn Mor Dearg,6,Highland,Granite,217724.57736504334,772144.1214888053,3
9731,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,56.881,-4.317,Geal Charn (Drumochter),10,Invernesshire,Schist,258908.37129563457,779015.978303563,8
9758,0.0,6.6000000000000005,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.432,-4.955,Sgurr Na Muice (North-East Face),34,Highland,Schist,222702.05740821126,841819.2889018975,34
9808,0.0,5.5,1.8333333333333335,0.0,0.0,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,57.082,-3.498,Coire nan Clach (Beinn a' Bhuird),34,Aberdeenshire,Granite,309300.3922683946,799995.7132234005,16
9847,0.0,0.0,0.4782608695652174,2.391304347826087,0.0,4.782608695652174,0.9565217391304348,1.4347826086956523,0.4782608695652174,0.0,0.4782608695652174,56.912,-3.334,Carn an Tuirc - Coire Kander,14,Aberdeenshire,Schist,318870.56542718696,780867.3461169128,14
9857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.48,-4.896,Craig a Ghlastail,4,Highland,Schist,226470.48966717348,847007.5950977871,2
9861,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.46,-3.806,Newton Bridge Crag,1,Perthshire,UNKNOWN,288807.7852247413,731223.8010018158,1
9872,0.0,0.0,2.0,1.0,2.0,0.5,1.5,1.0,0.0,2.0,1.0,56.334,-4.235,Stuc a Chroin NE Buttress,2,Stirlingshire,UNKNOWN,261920.48648187023,717980.4731604446,1
9891,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.882,-4.221,Coire Chuirn,5,Invernesshire,UNKNOWN,264760.7097716612,778933.147982095,1
9894,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.545,-4.221,Lawers,10,Perthshire,Schist,263544.7592562194,741431.6986524155,3
9908,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,1.222222222222222,1.222222222222222,0.0,0.0,4.888888888888888,57.248,-6.205,Sgurr a' Bhastier,8,Skye,Gabbro,146442.7558530609,825313.0915248124,5
9924,0.0,1.375,0.0,0.0,1.375,2.75,0.0,2.75,1.375,0.0,1.375,56.356,-4.578,Cruach Ardrain,2,Stirlingshire,UNKNOWN,240811.52137775125,721169.9004981277,2
9928,0.0,0.46808510638297873,0.9361702127659575,2.3404255319148937,0.46808510638297873,2.1063829787234045,0.7021276595744681,0.23404255319148937,1.4042553191489362,0.7021276595744681,1.6382978723404256,56.638,-5.01,Stob Coire Sgreamhach,8,Highland,Andesite,215503.9942953218,753626.4882810144,7
9931,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,55.49,-2.163,Bizzle crags,21,Northumberland,Andesite,389798.5488490795,621812.2165769456,5
9943,0.0,0.6875,1.375,0.6875,0.0,4.125,0.0,0.6875,1.375,1.375,0.6875,55.139,-4.4879999999999995,Black Gairy,26,Galloway,Granite,241507.63176133798,585564.6817240912,26
10058,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,57.706,-4.99,Beinn Liath Mhor,2,Highland,Sandstone,221945.8642192566,872397.6478347417,2
10064,0.0,0.0,9.263157894736842,0.4342105263157895,0.0,0.0,0.0,0.0,0.0,0.0,1.3026315789473684,56.771,-4.986,"Steall Hut Crag, Glen Nevis",23,Highland,Mica,217620.51422734075,768358.8082312327,1
10316,0.0,0.0,2.75,0.0,2.75,0.0,2.75,0.0,0.0,2.75,0.0,57.072,-3.811,Gleann Einich,33,Invernesshire,Granite,290301.28482827236,799342.7703954666,23
10590,0.0,0.0,3.666666666666667,0.0,0.0,7.333333333333334,0.0,0.0,0.0,0.0,0.0,56.65,-5.031,"Stob Coire nan Lochan, South-West Face",16,Bute,Rhyolite,214275.64707004448,755018.2384590645,5
10958,0.0,0.0,0.0,0.0,0.0,4.125,0.0,1.375,1.375,2.75,1.375,57.207,-6.223,Sgurr Thearlaich,13,Skye,Gabbro,145074.69249910506,820821.2401363519,11
10963,0.0,0.0,0.8461538461538461,0.8461538461538461,0.0,2.5384615384615383,0.0,0.0,0.0,0.0,6.769230769230769,57.247,-6.211,Bruach na Frithe,5,Skye,Gabbro,146074.20525057183,825224.2741563867,2
11018,0.0,0.4782608695652174,0.0,0.0,0.0,1.4347826086956523,0.0,0.4782608695652174,3.347826086956522,1.9130434782608696,3.347826086956522,58.414,-4.609,Ben Hope,27,Sutherland,UNKNOWN,247686.79233043507,950250.4282256411,22
11022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,58.404,-4.435,Ben Loyal,17,Sutherland,Granite,257808.35319263756,948756.126407994,2
11038,0.0,0.0,2.8947368421052633,2.8947368421052633,1.1578947368421053,0.5789473684210527,0.0,0.0,0.5789473684210527,0.0,2.8947368421052633,57.127,-5.184,Druim Shionnach (West Face),16,Highland,Schist,207372.0897749348,808508.4539859836,15
11039,0.0,0.0,3.235294117647059,0.6470588235294118,1.2941176470588236,4.529411764705882,0.0,0.0,1.2941176470588236,0.0,0.0,57.124,-5.206,Creag Coire an T-Slugain,19,Highland,UNKNOWN,206025.30172987387,808237.1165052189,19
11117,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.033,-3.638,Coire na Poite,1,Aberdeenshire,Granite,300684.54952784546,794736.9653290865,1
11126,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.854,-3.222,"Corrie Sharroch, Glen Clova",1,Angus,Schist,325574.5325120153,774284.0900380125,1
11142,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.826,-5.089,Loch Broom - West,2,Cromarty,Ice,216659.08183277215,886013.8314380868,2
11144,0.0,0.4074074074074074,4.888888888888888,2.037037037037037,0.0,2.8518518518518516,0.0,0.0,0.0,0.0,0.8148148148148148,56.843,-4.965,Sgurr Finnisg-aig,3,Highland,UNKNOWN,219250.6245577944,776313.4174422733,3
11149,0.0,0.0,2.444444444444444,2.444444444444444,0.0,6.111111111111111,0.0,0.0,0.0,0.0,0.0,55.883,-3.221,Caerketton Craigs,4,Midlothian,Rhyolite,323717.3037195378,666213.1162847363,4
11159,0.0,0.0,3.5538461538461537,5.753846153846154,0.0,0.0,0.16923076923076924,0.0,0.0,0.0,1.523076923076923,55.421,-3.292,Grey Mare's Tail,3,Galloway,Ice,318318.54223035485,614880.574171705,2
11161,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.779,-4.9719999999999995,Steall Hut Ruins Falls,1,Highland,Ice,218514.42306883092,769211.6130599063,1
11164,0.0,0.0,8.25,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,-5.151,Carn a' Bhiorain - Coill a' Bhun,2,Cromarty,Ice,212844.01985632538,883290.8787193533,2
11165,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.329,-4.712,Eagle Falls,1,Stirlingshire,UNKNOWN,232415.9275898103,718484.2743045249,1
11175,0.0,0.0,0.9565217391304348,1.4347826086956523,0.0,4.782608695652174,0.0,0.0,0.0,0.0,3.8260869565217392,57.456,-5.284,Coire na h-eilde,12,Highland,UNKNOWN,203089.0407670636,845396.1066346067,12
11185,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,4.714285714285714,1.5714285714285714,0.0,3.142857142857143,58.058,-5.117,Cul Mor,10,Sutherland,Sandstone,216188.4340656316,911903.218149073,5
11189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,58.235,-4.412,Ben Klibreck,16,Sutherland,Ice,258477.71063159942,929898.3573879419,13
11204,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.668,-4.044,Spectacle E'e Falls,2,Lanarkshire,Sandstone,271533.95402204955,643504.7758641155,2
11230,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333334,0.0,3.666666666666667,0.0,0.0,57.787,-4.912,Cona' Mheall - Coire Ghranda Face,4,Cromarty,UNKNOWN,226979.35856785177,881208.0571535099,2
11242,0.0,0.0,8.25,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.76,-5.037,Corrieshalloch Area,10,Cromarty,Ice,219416.14545735763,878530.5084291882,3
11268,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,57.531,-6.224,Coire Scamadal,6,Skye,Basalt,147255.42086041198,856853.2709080369,3
11316,0.0,0.0,0.0,5.5,0.0,1.8333333333333335,0.0,0.0,0.0,3.666666666666667,0.0,57.709,-5.028,Carn na Criche - Creag a' Mhadaidh,10,Cromarty,Schist,219697.53498794264,872832.0167200507,4
11319,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.362,-5.058,Creag Loch Tuill Bhearnach,7,Highland,UNKNOWN,216170.56998694042,834304.7543288902,1
11327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.516,-4.883,Allt Gleadhraich,2,Highland,Ice,227419.76736228727,850980.0787268872,1
11347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,57.588,-5.524,Beinn Dearg (Torridon),5,Highland,Sandstone,189461.51312866164,860801.2308638459,4
11423,0.0,0.0,0.0,0.0,0.0,3.666666666666667,0.0,0.0,0.0,0.0,7.333333333333334,56.749,-5.073,"Black Buttress, Mullach nan Coirean",3,Highland,Schist,212195.934978878,766146.6019005948,3
11429,0.0,0.0,0.0,0.0,0.0,3.666666666666667,0.0,3.666666666666667,3.666666666666667,0.0,0.0,56.823,-4.761,Stob a' Choire Mheadhoin,2,Highland,Mica,231599.61464833684,773567.3109018026,2
11452,0.0,0.0,1.375,2.75,0.0,0.0,0.0,4.125,0.0,2.75,0.0,55.389,-3.386,Swatte Fell,5,Galloway,Ice,312298.0889475365,611434.1928679739,5
11455,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.41,-3.354,Raven Craig,3,Galloway,Ice,314370.558973858,613731.138736156,3
11456,0.0,0.0,2.2,6.6000000000000005,0.0,2.2,0.0,0.0,0.0,0.0,0.0,55.409,-3.289,Broken Cleugh,1,Galloway,Ice,318483.67950328323,613541.6924859345,1
11457,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.429,-3.2720000000000002,Dob's Linn,2,Galloway,Ice,319600.6866197713,615747.4881535287,2
11497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.126,-3.711,Chalamain Gap,1,Invernesshire,Granite,296514.10669035884,805196.5145599344,1
11498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333334,3.666666666666667,57.142,-3.652,Cranberry Rocks,17,Invernesshire,Granite,300128.7312997307,806889.2777354422,2
11499,0.0,0.0,0.0,0.0,1.5714285714285714,1.5714285714285714,6.285714285714286,0.0,0.0,0.0,1.5714285714285714,57.093,-3.6550000000000002,Garbh Uisge Crag,7,Moray,Granite,299814.8557763125,801439.8971589903,7
11503,0.0,0.0,0.0,0.0,0.0,1.222222222222222,2.444444444444444,7.333333333333333,0.0,0.0,0.0,57.024,-3.84,Coire Garbhlach,32,Invernesshire,Schist,288399.28183198144,794047.5940938554,30
11522,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,56.845,-3.249,"North Craig, Glen Prosen",5,Angus,Schist,323909.7373737306,773312.080224588,4
11528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,56.864,-3.127,Boustie Ley - Corrie Bonhard,43,Angus,Rhyolite,331386.1833869629,775297.6961800226,1
11530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,56.866,-3.23,Craig Rennet,3,Angus,Ice,325110.6965717821,775628.5034599283,1
11531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,56.876,-3.25,Craig Maud,4,Angus,Schist,323911.7974358193,776763.6645798194,3
11542,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,57.215,-6.242,Banachdich Slabs,4,Skye,Gabbro,143983.6338034637,821782.1407559904,3
11543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,56.696,-6.023,Beinn Hiant,4,Highland,UNKNOWN,153793.91492132648,763263.3429946492,4
11561,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.625,-5.069,Stob an Fhuarain,2,Bute,UNKNOWN,211822.28337477913,752340.6743555928,2
11565,0.0,0.0,2.444444444444444,0.0,0.0,1.222222222222222,3.6666666666666665,0.0,1.222222222222222,0.0,2.444444444444444,56.744,-4.94,Na Gruagaichean,2,Highland,Schist,220301.5994755166,765233.2209271358,1
11588,0.0,0.0,3.666666666666667,0.0,0.0,0.0,0.0,3.666666666666667,0.0,0.0,3.666666666666667,57.222,-5.284,Beinn Fhada (Lochalsh),23,Highland,Schist,201831.417470919,819364.0038731036,17
11593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.066,-5.556,Stob a' Chearcaill - North-West Face,6,Highland,Schist,184512.2311819971,802836.4269316555,2
11599,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,57.178,-5.087,Sgurr nan Conbhairean Uaine,12,Highland,Schist,213498.2067850691,813912.4060928161,2
11601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,57.191,-5.156,A' Chralaig - Lochan na Cralaig,4,Highland,Schist,209396.09164352439,815549.766870349,3
11602,0.0,0.0,0.0,2.75,0.9166666666666667,2.75,0.0,0.9166666666666667,0.0,1.8333333333333335,1.8333333333333335,57.205,-5.156,Mullach Fraoch-Choire,4,Highland,Schist,209468.28392797153,817107.3004191936,2
11611,0.0,0.0,0.0,2.2,0.0,4.4,0.0,2.2,2.2,0.0,0.0,57.206,-5.356,Sgurr nan Saighead,20,Highland,Schist,197398.78698210992,817796.0397400786,17
11612,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.196,-5.348,Sgurr Fhuaran,3,Highland,Schist,197827.0466342638,816659.8220178139,2
11613,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.189,-5.349,Sgurr na Carnach,3,Highland,Schist,197728.35649321816,815884.0873808066,2
11642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,57.482,-5.44,Meall nan Ceapairean,4,Highland,Sandstone,193881.69205285466,848751.6628553843,4
11676,0.0,0.0,2.75,0.0,2.75,2.75,0.0,2.75,0.0,0.0,0.0,56.527,-4.287,Meall nan Tarmachan (Creagan Lochan),14,Perthshire,Schist,259420.9682455283,739561.9827490391,14
11836,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,56.23,-4.763,A'Chrois,10,Bute,Mica,228821.36396065814,707595.3834934124,7
11843,0.0,0.0,0.0,0.0,0.0,3.666666666666667,1.8333333333333335,0.0,0.0,3.666666666666667,1.8333333333333335,56.429,-5.11,Drochaid Ghlas,5,Bute,UNKNOWN,208319.70349514866,730649.8133147148,4
11846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,56.509,-4.337,Creag na Caillich,4,Perthshire,Schist,256277.84859009497,737662.6236920868,4
11888,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0,57.225,-6.251,An Diallaid,6,Skye,Gabbro,143510.15688879017,822927.9930994298,1
11896,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,57.202,-6.217,Caisteal a' Garbh Choire,4,Skye,Gabbro,145402.29427805252,820242.7933768324,1
11900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.196,-6.21,Sgurr nan Eag,7,Skye,Gabbro,145783.47764176413,819549.4420281412,1
11980,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,55.141,-4.465,"Howe of the Cauldron, The Merrick",1,Galloway,UNKNOWN,242981.24686786794,585735.1573387015,1
11982,0.0,0.0,0.0,2.75,0.0,8.25,0.0,0.0,0.0,0.0,0.0,55.12,-4.412,Craignaw crag,10,Galloway,Granite,246277.97123395157,583280.8597898195,1
11984,0.0,0.0,0.0,0.0,0.0,1.222222222222222,0.0,1.222222222222222,1.222222222222222,2.444444444444444,4.888888888888888,55.131,-4.331,Rhinns of Kells,20,Galloway,Granite,251483.4437215934,584329.1580059484,12
12064,0.0,0.0,0.0,0.55,0.55,0.0,0.55,0.0,3.85,2.2,3.3000000000000003,56.652,-5.202,Sgorr Dhonuill,2,Bute,UNKNOWN,203806.66374849775,755717.3796886659,1
12558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,56.273,-4.755,Ben Vorlich,2,Bute,UNKNOWN,229508.56927186527,712359.525728593,1
12584,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,56.56,-4.647,Beinn a'Chreachain,2,Bute,UNKNOWN,237424.0680391804,744029.3976053738,1
12609,0.0,0.0,3.666666666666667,0.0,0.0,3.666666666666667,3.666666666666667,0.0,0.0,0.0,0.0,56.454,-4.619,Ben Challum,3,Stirlingshire,Schist,238694.42080146325,732169.3567983371,2
12635,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,56.62,-5.08,Sgor na h-Ulaidh,2,Highland,Rhyolite,211122.71784057427,751814.6922872416,1
12673,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.595,-4.989,Stob Dubh,2,Highland,UNKNOWN,216582.80680952626,748786.3050040639,1
12692,0.0,0.360655737704918,1.262295081967213,1.442622950819672,1.442622950819672,1.442622950819672,0.360655737704918,0.721311475409836,1.622950819672131,0.901639344262295,1.442622950819672,56.756,-5.004,Sgurr a'Mhaim,3,Highland,Quartzite,216447.65726763138,766738.137146558,2
12694,0.0,0.0,1.2815533980582525,0.4271844660194175,0.9611650485436893,1.8155339805825244,0.4271844660194175,1.9223300970873787,1.0679611650485437,1.70873786407767,1.3883495145631068,56.742,-4.984,Am Bodach,6,Highland,Schist,217602.02018324885,765127.1115127968,4
12867,0.0,0.0,0.0,4.4,2.2,0.0,0.0,0.0,0.0,0.0,4.4,57.124,-5.221,Aonach air Chrith,4,Highland,Schist,205117.67634691627,808279.9175960949,3
12872,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.147,-5.397,Sgurr na Sgine,4,Highland,UNKNOWN,194596.19780886994,811355.5866200819,1
12956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.179,-5.189,Am Bathach,2,Highland,UNKNOWN,207340.37911513617,814307.619684112,1
13003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,57.362,-5.105,An Riabhachan,4,Highland,UNKNOWN,213344.82664479723,834432.8664759693,3
13024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.581,-5.582,Beinn Alligin - Tom na Gruagaich,4,Cromarty,Sandstone,185955.47624221275,860204.2132600781,2
13059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,57.667,-5.347,Slioch,9,Cromarty,UNKNOWN,200470.08935708398,869053.9185148759,3
13080,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,57.692,-5.092,Sgurr Breac,7,Cromarty,Schist,215799.7572485513,871112.8247456298,6
13185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,58.138,-4.859,Ben More Assynt,3,Sutherland,UNKNOWN,231782.73319201244,920131.2928826319,1
13210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.507,-6.184,The Storr,11,Skye,UNKNOWN,149483.24936327705,854036.0375547318,5
13383,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0,56.076,-5.074,Creag Tharsuinn,4,Bute,UNKNOWN,208785.16165193575,691280.847939996,3
13673,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.944,-3.162,Arthur's Seat,46,Midlothian,Basalt,327521.9946368956,672938.2757437301,2
14089,0.0,0.0,0.0,7.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,3.666666666666667,56.979,-4.516,Carn Liath,2,Highland,UNKNOWN,247186.5583537051,790349.3754338826,1
14111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,58.135,-4.884,Conival,3,Sutherland,UNKNOWN,230297.18275891824,919860.1474752012,1
14627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.666666666666667,3.666666666666667,3.666666666666667,0.0,56.81,-4.989,Carn Mor Dearg - Carn Dearg Meadhonach,2,Highland,UNKNOWN,217626.81861192946,772705.7263395443,1
14650,0.0,3.666666666666667,0.0,0.0,0.0,7.333333333333334,0.0,0.0,0.0,0.0,0.0,56.56,-4.216,An Stuc,2,Perthshire,Schist,263906.0141452333,743090.9326429748,1
14662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,56.602,-4.868,Creise - Clach Leathad,7,Highland,UNKNOWN,224041.9341660691,749247.9172246758,6
14711,0.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,56.539,-5.041,Ben Starav - Stob Coire Dheirg,2,Bute,UNKNOWN,213115.101146814,742696.6859546216,1
14718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,56.786,-5.022,Ben Nevis - Carn Dearg South,2,Highland,UNKNOWN,215495.02613237087,770124.1464849818,1
14720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,57.097,-3.558,Beinn a'Chaorainn - Beinn a'Chaorainn Bheag,2,Invernesshire,UNKNOWN,305702.09007887077,801746.7061115801,1
14775,0.0,0.0,0.0,3.666666666666667,0.0,7.333333333333334,0.0,0.0,0.0,0.0,0.0,56.817,-4.67,Chno Dearg - Meall Garbh,2,Highland,UNKNOWN,237125.49255937454,772679.286202834,1
14789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,57.584,-5.391,Beinn Eighe - Sgurr Ban,2,Highland,Quartzite,197384.9387935103,859950.9373439641,1
14799,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,56.434,-5.075,Stob Diamh - Sron An Isean,3,Bute,UNKNOWN,210502.07715179518,731108.9164399486,2
14801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,57.585,-5.379,Beinn Eighe - Sgurr nan Fhir Duibhe,2,Highland,Quartzite,198107.490177289,860026.379833356,1
14915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,56.868,-3.493,Carn a'Gheoidh - Carn Bhinnein,3,Perthshire,UNKNOWN,309082.835330992,776170.2578371526,1
15992,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,56.343,-4.551,"Beinn Tulaichean, Creag nan Sputan",4,Stirlingshire,Schist,242425.69493229617,719661.2697871038,1
15999,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.036,-4.265,Coire of Balgass,1,Glasgow,UNKNOWN,258976.34245867826,684882.3976368285,1
